promoter,sp,codon,scaffold_base,propeptide,nglyc,cai,mfe,chaperone_load,promoter_sp_prior,esm_pLDDT,top20_cai,top20_mfe,top20_chaperone_load,top20_promoter_sp_prior,top20_esm,concordance_n5,composite_v1
PglaA,SPamyB_pro,low_gc,direct_3xAla_pts1blk,none,nglyc_native,0.3832,-17.8000,3.6000,0.8500,89.4900,0,1,1,1,1,4,0.6885
PglaA,SPamyB_pro,low_gc,direct_3xAla_pts1blk,none,nglyc_ablated,0.3832,-17.8000,3.6000,0.8500,89.4900,0,1,1,1,1,4,0.6885
PglaA,SPamyB,low_gc,direct_3xAla_pts1blk,none,nglyc_native,0.3832,-18.0000,3.6000,0.8252,89.5800,0,1,1,1,1,4,0.6879
PglaA,SPamyB,low_gc,direct_3xAla_pts1blk,none,nglyc_ablated,0.3832,-18.0000,3.6000,0.8252,89.5800,0,1,1,1,1,4,0.6879
PglaA,SPamyB_pro,low_gc,direct_his6_pts1ok,short_kex2_pro,nglyc_native,0.3832,-17.8000,3.7000,0.8500,89.4400,0,1,1,1,1,4,0.6822
PglaA,SPamyB_pro,low_gc,direct_his6_pts1ok,short_kex2_pro,nglyc_ablated,0.3832,-17.8000,3.7000,0.8500,89.4400,0,1,1,1,1,4,0.6822
PglaA,SPamyB_pro,low_gc,direct_natag_pts1ok,short_kex2_pro,nglyc_native,0.3832,-17.8000,3.7000,0.8500,89.3800,0,1,1,1,1,4,0.6768
PglaA,SPamyB_pro,low_gc,direct_natag_pts1ok,short_kex2_pro,nglyc_ablated,0.3832,-17.8000,3.7000,0.8500,89.3800,0,1,1,1,1,4,0.6768
PglaA,SPamyB,low_gc,direct_his6_pts1ok,short_kex2_pro,nglyc_native,0.3832,-18.0000,3.7000,0.8252,89.4300,0,1,1,1,1,4,0.6725
PglaA,SPamyB,low_gc,direct_his6_pts1ok,short_kex2_pro,nglyc_ablated,0.3832,-18.0000,3.7000,0.8252,89.4300,0,1,1,1,1,4,0.6725
PglaA,SPamyB,low_gc,direct_natag_pts1ok,short_kex2_pro,nglyc_native,0.3832,-18.0000,3.7000,0.8252,89.3300,0,1,1,1,1,4,0.6634
PglaA,SPamyB,low_gc,direct_natag_pts1ok,short_kex2_pro,nglyc_ablated,0.3832,-18.0000,3.7000,0.8252,89.3300,0,1,1,1,1,4,0.6634
PglaA,SPamyB_pro,low_gc,direct_3xAla_pts1blk,short_kex2_pro,nglyc_native,0.3832,-17.8000,3.7000,0.8500,89.2200,0,1,1,1,1,4,0.6623
PglaA,SPamyB_pro,low_gc,direct_3xAla_pts1blk,short_kex2_pro,nglyc_ablated,0.3832,-17.8000,3.7000,0.8500,89.2200,0,1,1,1,1,4,0.6623
